  1.0000000000000001e-001	  2.6254717525773413e-004	
  1.5000000000000002e-001	  2.2654321407335708e-004	
  2.0000000000000001e-001	  3.6042528653747310e-004	
  2.5000000000000000e-001	  3.7751520659937100e-004	
  3.0000000000000004e-001	  4.6134956741949963e-004	
  3.4999999999999998e-001	  2.9832322194578854e-004	
  4.0000000000000002e-001	  3.9557179777769812e-004	
  4.4999999999999996e-001	  5.6628655166513810e-004	
  1.0000000000000000e+000	  5.7640271092739459e-004	
