1.00E-01	3.66E-04
1.50E-01	2.52E-04
2.00E-01	3.86E-04
2.50E-01	3.52E-04
3.00E-01	3.34E-04
3.50E-01	3.23E-04
4.00E-01	5.79E-04
4.50E-01	5.77E-04
1.00E+00	5.71E-04
