1.00E-01	2.70E-04
1.50E-01	2.81E-04
2.00E-01	1.64E-04
2.50E-01	1.52E-04
3.00E-01	1.47E-04
3.50E-01	1.25E-04
4.00E-01	1.06E-04
4.50E-01	1.61E-04
1.00E+00	2.89E-04
