  1.0000000000000001e-001	  1.5802917216494897e-003	
  1.5000000000000002e-001	  1.1957308217712692e-003	
  2.0000000000000001e-001	  1.1689446477199028e-003	
  2.5000000000000000e-001	  1.1270920899124669e-003	
  3.0000000000000004e-001	  5.2956799624492281e-004	
  3.4999999999999998e-001	  5.3252198442300285e-004	
  4.0000000000000002e-001	  9.2303766443368920e-004	
  4.4999999999999996e-001	  8.8697337895741351e-004	
  1.0000000000000000e+000	  1.5199282834080768e-003	
