1.00E-01	3.61E-04
1.50E-01	2.19E-04
2.00E-01	2.16E-04
2.50E-01	2.19E-04
3.00E-01	2.33E-04
3.50E-01	2.19E-04
4.00E-01	2.66E-04
4.50E-01	2.51E-04
1.00E+00	3.97E-04
