1.00E-01	1.85E-04
1.50E-01	1.44E-04
2.00E-01	1.33E-04
2.50E-01	1.40E-04
3.00E-01	1.18E-04
3.50E-01	8.93E-05
4.00E-01	6.38E-05
4.50E-01	9.35E-05
1.00E+00	2.25E-04
