1.00E-01	8.65E-04
1.50E-01	7.82E-04
2.00E-01	6.13E-04
2.50E-01	4.34E-04
3.00E-01	4.15E-04
3.50E-01	3.40E-04
4.00E-01	3.98E-04
4.50E-01	3.06E-04
1.00E+00	4.34E-04
