1.00E-01	3.45E-04
1.50E-01	1.70E-04
2.00E-01	1.63E-04
2.50E-01	2.19E-04
3.00E-01	2.01E-04
3.50E-01	2.43E-04
4.00E-01	2.29E-04
4.50E-01	1.93E-04
1.00E+00	3.56E-04
