  1.0000000000000001e-001	  4.6580940206185866e-004	
  1.5000000000000002e-001	  1.9827840120390547e-004	
  2.0000000000000001e-001	  2.2797338124155213e-004	
  2.5000000000000000e-001	  1.9753608909540358e-004	
  3.0000000000000004e-001	  1.6333505066044675e-004	
  3.4999999999999998e-001	  1.9680205687794053e-004	
  4.0000000000000002e-001	  2.1572072101358610e-004	
  4.4999999999999996e-001	  2.0000074018572495e-004	
  1.0000000000000000e+000	  2.2590315743865349e-004	
