  1.0000000000000001e-001	  2.3257200000000059e-003	
  1.5000000000000002e-001	  1.0847907019400946e-003	
  2.0000000000000001e-001	  8.6737676649540480e-004	
  2.5000000000000000e-001	  1.0322158322616768e-003	
  3.0000000000000004e-001	  9.2439128832714774e-004	
  3.4999999999999998e-001	  1.1269604443603712e-003	
  4.0000000000000002e-001	  1.0225896273639301e-003	
  4.4999999999999996e-001	  9.2480965568299842e-004	
  1.0000000000000000e+000	  1.7673097516698315e-003	
